    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Mean expected heterozygosity, SE, SD
    Mean inbreeding coefficient, SE, SD
    Mean number of alleles, SE, SD
    Mean number of lethal alleles, SE, SD
    Mean time to extinction, SE, SD
    Median time to extinction
    PSVars(1): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;PSvar1;SE(PSvar1);SD(PSvar1)
72; 0.0740; 0.0083; 0.0070; 0.0026; 0.0008; -0.1665; 0.0464; 0.3964; 16.01; 3.00; 25.78; 1.26; 0.26; 8.13; 0.0479; 0.0042; 0.1321; 0.9370; 0.0054; 0.1698; 0.30; 0.03; 0.86; 0.71; 0.06; 1.97; 46.67; 0.40; 12.26; 48; 0.0257; 0.0022; 0.0697
73; 0.0670; 0.0079; 0.0090; 0.0030; 0.0008; -0.1503; 0.0529; 0.4329; 15.28; 3.08; 25.19; 1.08; 0.24; 7.52; 0.0421; 0.0039; 0.1240; 0.9436; 0.0051; 0.1612; 0.27; 0.03; 0.80; 0.63; 0.06; 1.87; 46.92; 0.41; 12.47; 48; 0.0232; 0.0021; 0.0667
74; 0.0620; 0.0076; 0.0090; 0.0030; 0.0008; -0.0417; 0.0423; 0.3330; 14.10; 2.85; 22.48; 0.92; 0.21; 6.51; 0.0371; 0.0037; 0.1170; 0.9508; 0.0048; 0.1507; 0.24; 0.02; 0.75; 0.55; 0.06; 1.76; 47.17; 0.41; 12.68; 48; 0.0211; 0.0021; 0.0657
75; 0.0560; 0.0073; 0.0050; 0.0022; 0.0008; -0.0609; 0.0584; 0.4373; 14.34; 3.18; 23.81; 0.85; 0.21; 6.49; 0.0339; 0.0035; 0.1111; 0.9532; 0.0047; 0.1486; 0.21; 0.02; 0.71; 0.51; 0.05; 1.67; 47.32; 0.41; 12.81; 48; 0.0193; 0.0019; 0.0615
76; 0.0550; 0.0072; 0.0050; 0.0022; 0.0008; -0.0898; 0.0516; 0.3825; 12.82; 2.99; 22.21; 0.74; 0.19; 5.93; 0.0305; 0.0034; 0.1063; 0.9586; 0.0044; 0.1403; 0.19; 0.02; 0.68; 0.45; 0.05; 1.59; 47.47; 0.42; 12.94; 48; 0.0174; 0.0019; 0.0596
77; 0.0460; 0.0066; 0.0080; 0.0028; 0.0008; -0.1096; 0.0433; 0.2936; 13.11; 3.12; 21.14; 0.64; 0.17; 5.26; 0.0276; 0.0032; 0.0998; 0.9614; 0.0043; 0.1359; 0.17; 0.02; 0.64; 0.42; 0.05; 1.55; 47.71; 0.42; 13.16; 48; 0.0162; 0.0018; 0.0575
78; 0.0390; 0.0061; 0.0040; 0.0020; 0.0008; -0.1402; 0.0727; 0.4542; 12.41; 3.28; 20.50; 0.53; 0.15; 4.67; 0.0258; 0.0030; 0.0960; 0.9627; 0.0043; 0.1354; 0.16; 0.02; 0.61; 0.41; 0.05; 1.53; 47.84; 0.43; 13.28; 48; 0.0152; 0.0018; 0.0554
79; 0.0290; 0.0053; 0.0070; 0.0026; 0.0008; -0.1342; 0.0483; 0.2557; 13.90; 3.85; 20.73; 0.45; 0.13; 4.19; 0.0222; 0.0028; 0.0893; 0.9678; 0.0040; 0.1264; 0.14; 0.02; 0.56; 0.33; 0.04; 1.34; 48.06; 0.43; 13.49; 48; 0.0134; 0.0017; 0.0532
80; 0.0300; 0.0054; 0.0010; 0.0010; 0.0008; -0.0744; 0.0666; 0.3647; 11.17; 2.91; 15.94; 0.36; 0.11; 3.32; 0.0192; 0.0027; 0.0849; 0.9731; 0.0037; 0.1162; 0.12; 0.02; 0.53; 0.26; 0.04; 1.19; 48.09; 0.43; 13.52; 48; 0.0112; 0.0015; 0.0487
81; 0.0280; 0.0052; 0.0010; 0.0010; 0.0008; -0.1886; 0.0614; 0.3247; 9.89; 2.47; 13.09; 0.30; 0.09; 2.71; 0.0172; 0.0025; 0.0789; 0.9753; 0.0035; 0.1108; 0.11; 0.02; 0.50; 0.24; 0.04; 1.16; 48.13; 0.43; 13.55; 48; 0.0108; 0.0016; 0.0496
82; 0.0200; 0.0044; 0.0050; 0.0022; 0.0008; -0.0212; 0.0582; 0.2603; 12.40; 3.37; 15.07; 0.27; 0.09; 2.71; 0.0144; 0.0023; 0.0731; 0.9792; 0.0033; 0.1046; 0.09; 0.01; 0.46; 0.19; 0.03; 1.02; 48.30; 0.44; 13.73; 48; 0.0085; 0.0014; 0.0434
83; 0.0190; 0.0043; 0.0030; 0.0017; 0.0008; 0.0161; 0.1056; 0.4479; 10.79; 2.84; 12.40; 0.23; 0.07; 2.23; 0.0130; 0.0022; 0.0695; 0.9810; 0.0031; 0.0991; 0.08; 0.01; 0.44; 0.18; 0.03; 1.01; 48.40; 0.44; 13.84; 48; 0.0081; 0.0014; 0.0429
84; 0.0150; 0.0038; 0.0010; 0.0010; 0.0008; -0.1174; 0.0688; 0.2664; 12.73; 3.62; 14.01; 0.21; 0.07; 2.27; 0.0107; 0.0020; 0.0622; 0.9840; 0.0029; 0.0902; 0.07; 0.01; 0.40; 0.15; 0.03; 0.92; 48.44; 0.44; 13.88; 48; 0.0070; 0.0013; 0.0400
85; 0.0130; 0.0036; 0.0020; 0.0014; 0.0008; -0.1230; 0.0830; 0.2992; 13.54; 3.97; 14.32; 0.19; 0.07; 2.20; 0.0085; 0.0018; 0.0554; 0.9876; 0.0025; 0.0782; 0.06; 0.01; 0.37; 0.13; 0.03; 0.89; 48.51; 0.44; 13.97; 48; 0.0059; 0.0012; 0.0374
86; 0.0100; 0.0031; 0.0010; 0.0010; 0.0008; -0.1040; 0.0701; 0.2218; 15.00; 5.24; 16.57; 0.16; 0.07; 2.17; 0.0071; 0.0016; 0.0506; 0.9895; 0.0023; 0.0724; 0.05; 0.01; 0.33; 0.11; 0.03; 0.79; 48.55; 0.44; 14.01; 48; 0.0049; 0.0011; 0.0342
87; 0.0090; 0.0030; 0.0010; 0.0010; 0.0008; -0.1219; 0.0659; 0.1863; 13.56; 4.84; 14.52; 0.13; 0.06; 1.83; 0.0062; 0.0015; 0.0478; 0.9911; 0.0021; 0.0667; 0.04; 0.01; 0.32; 0.10; 0.02; 0.75; 48.59; 0.45; 14.05; 48; 0.0041; 0.0010; 0.0307
88; 0.0080; 0.0028; 0.0000; 0.0000; 0.0008; -0.4029; 0.1551; 0.4387; 10.50; 4.44; 12.55; 0.09; 0.04; 1.41; 0.0048; 0.0014; 0.0428; 0.9933; 0.0019; 0.0589; 0.03; 0.01; 0.27; 0.07; 0.02; 0.60; 48.59; 0.45; 14.05; 48; 0.0030; 0.0008; 0.0267
89; 0.0060; 0.0024; 0.0000; 0.0000; 0.0008; -0.0120; 0.1589; 0.3891; 11.00; 3.61; 8.83; 0.07; 0.03; 1.06; 0.0043; 0.0013; 0.0403; 0.9940; 0.0017; 0.0549; 0.03; 0.01; 0.26; 0.06; 0.02; 0.55; 48.59; 0.45; 14.05; 48; 0.0027; 0.0008; 0.0243
90; 0.0060; 0.0024; 0.0000; 0.0000; 0.0008; -0.2453; 0.0909; 0.2226; 9.17; 3.66; 8.98; 0.06; 0.03; 0.95; 0.0034; 0.0011; 0.0354; 0.9953; 0.0014; 0.0457; 0.02; 0.01; 0.24; 0.06; 0.02; 0.56; 48.59; 0.45; 14.05; 48; 0.0027; 0.0008; 0.0264
91; 0.0060; 0.0024; 0.0000; 0.0000; 0.0008; 0.0592; 0.0933; 0.2286; 9.17; 2.97; 7.28; 0.06; 0.03; 0.88; 0.0033; 0.0011; 0.0360; 0.9957; 0.0014; 0.0445; 0.02; 0.01; 0.24; 0.05; 0.02; 0.53; 48.59; 0.45; 14.05; 48; 0.0025; 0.0008; 0.0253
92; 0.0060; 0.0024; 0.0000; 0.0000; 0.0008; -0.1118; 0.1357; 0.3324; 9.00; 3.68; 9.01; 0.06; 0.03; 0.94; 0.0028; 0.0011; 0.0338; 0.9967; 0.0012; 0.0386; 0.02; 0.01; 0.23; 0.04; 0.01; 0.45; 48.59; 0.45; 14.05; 48; 0.0020; 0.0007; 0.0232
93; 0.0030; 0.0017; 0.0030; 0.0017; 0.0008; -0.1635; 0.0972; 0.1684; 12.67; 7.17; 12.42; 0.04; 0.03; 0.90; 0.0023; 0.0010; 0.0303; 0.9971; 0.0012; 0.0377; 0.01; 0.01; 0.19; 0.03; 0.01; 0.40; 48.72; 0.45; 14.24; 48; 0.0013; 0.0005; 0.0173
94; 0.0040; 0.0020; 0.0000; 0.0000; 0.0008; -0.1764; 0.1057; 0.2114; 10.25; 6.61; 13.23; 0.04; 0.03; 0.97; 0.0023; 0.0009; 0.0288; 0.9968; 0.0012; 0.0380; 0.01; 0.01; 0.19; 0.03; 0.01; 0.38; 48.72; 0.45; 14.24; 48; 0.0016; 0.0006; 0.0190
95; 0.0030; 0.0017; 0.0000; 0.0000; 0.0008; 0.1062; 0.0646; 0.1120; 14.33; 9.33; 16.17; 0.05; 0.03; 1.07; 0.0019; 0.0009; 0.0274; 0.9977; 0.0010; 0.0328; 0.01; 0.01; 0.18; 0.02; 0.01; 0.36; 48.72; 0.45; 14.24; 48; 0.0011; 0.0005; 0.0159
96; 0.0030; 0.0017; 0.0000; 0.0000; 0.0008; -0.0669; 0.0669; 0.1159; 12.33; 7.33; 12.70; 0.04; 0.03; 0.88; 0.0022; 0.0009; 0.0294; 0.9968; 0.0013; 0.0418; 0.01; 0.01; 0.18; 0.03; 0.01; 0.34; 48.72; 0.45; 14.24; 48; 0.0013; 0.0005; 0.0165
97; 0.0020; 0.0014; 0.0010; 0.0010; 0.0008; -0.0589; 0.1643; 0.2323; 17.00; 13.00; 18.38; 0.04; 0.03; 0.96; 0.0021; 0.0008; 0.0268; 0.9967; 0.0013; 0.0405; 0.01; 0.01; 0.17; 0.03; 0.01; 0.38; 48.77; 0.45; 14.32; 48; 0.0017; 0.0007; 0.0218
98; 0.0030; 0.0017; 0.0000; 0.0000; 0.0008; 0.1122; 0.2973; 0.5149; 11.00; 8.50; 14.73; 0.04; 0.03; 0.89; 0.0019; 0.0009; 0.0270; 0.9974; 0.0012; 0.0377; 0.01; 0.01; 0.16; 0.02; 0.01; 0.34; 48.77; 0.45; 14.32; 48; 0.0011; 0.0005; 0.0163
99; 0.0020; 0.0014; 0.0010; 0.0010; 0.0008; -0.0182; 0.0182; 0.0257; 14.50; 12.50; 17.68; 0.03; 0.03; 0.86; 0.0014; 0.0007; 0.0225; 0.9980; 0.0010; 0.0324; 0.01; 0.00; 0.14; 0.02; 0.01; 0.33; 48.82; 0.46; 14.40; 48; 0.0010; 0.0005; 0.0167
100; 0.0010; 0.0010; 0.0000; 0.0000; 0.0008; 0.0715; 0.0051; 0.0051; 29.00; 0.00; 0.00; 0.03; 0.03; 0.92; 0.0009; 0.0006; 0.0202; 0.9990; 0.0007; 0.0232; 0.01; 0.00; 0.12; 0.01; 0.01; 0.24; 48.82; 0.46; 14.40; 48; 0.0004; 0.0003; 0.0093
Population 2: PL
0; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208;      0;      0;      0; 115.00; 0.00; 0.00; 115.00; 0.00; 0.00; 0.5071; 0.0002; 0.0052; 0.4906; 0.0003; 0.0088; 4.32; 0.00; 0.05; 7.57; 0.01; 0.23; 0.00; 0.00; 0.00; 0; 0.0000; 0.0000; 0.0000
1; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0863; 0.0073; 0.2299; 107.91; 0.64; 20.12; 107.91; 0.64; 20.12; 0.5099; 0.0002; 0.0066; 0.4888; 0.0003; 0.0098; 4.44; 0.00; 0.12; 7.56; 0.01; 0.28; 0.00; 0.00; 0.00; 0; 0.1500; 0.0000; 0.0000
2; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0772; 0.0074; 0.2341; 102.29; 0.87; 27.56; 102.29; 0.87; 27.56; 0.5119; 0.0002; 0.0079; 0.4869; 0.0004; 0.0112; 4.47; 0.00; 0.14; 7.55; 0.01; 0.32; 0.00; 0.00; 0.00; 0; 0.1500; 0.0000; 0.0003
3; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0569; 0.0074; 0.2335; 98.54; 1.03; 32.71; 98.54; 1.03; 32.71; 0.5142; 0.0003; 0.0090; 0.4842; 0.0004; 0.0122; 4.49; 0.01; 0.16; 7.55; 0.01; 0.36; 0.00; 0.00; 0.00; 0; 0.1502; 0.0000; 0.0006
4; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0673; 0.0073; 0.2309; 93.91; 1.14; 36.09; 93.91; 1.14; 36.09; 0.5158; 0.0003; 0.0099; 0.4818; 0.0004; 0.0141; 4.48; 0.01; 0.17; 7.57; 0.01; 0.40; 0.00; 0.00; 0.00; 0; 0.1503; 0.0000; 0.0009
5; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0505; 0.0073; 0.2313; 90.97; 1.23; 38.86; 90.97; 1.23; 38.86; 0.5172; 0.0004; 0.0112; 0.4795; 0.0005; 0.0155; 4.47; 0.01; 0.20; 7.56; 0.01; 0.43; 0.00; 0.00; 0.00; 0; 0.1506; 0.0000; 0.0011
6; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0422; 0.0067; 0.2112; 88.12; 1.27; 40.16; 88.12; 1.27; 40.16; 0.5182; 0.0004; 0.0117; 0.4780; 0.0005; 0.0158; 4.46; 0.01; 0.21; 7.55; 0.01; 0.47; 0.00; 0.00; 0.00; 0; 0.1510; 0.0000; 0.0014
7; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0423; 0.0070; 0.2218; 85.86; 1.35; 42.63; 85.86; 1.35; 42.63; 0.5188; 0.0004; 0.0126; 0.4760; 0.0005; 0.0165; 4.43; 0.01; 0.22; 7.55; 0.02; 0.48; 0.00; 0.00; 0.00; 0; 0.1515; 0.0001; 0.0020
8; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0521; 0.0071; 0.2247; 82.81; 1.39; 44.07; 82.81; 1.39; 44.07; 0.5192; 0.0004; 0.0132; 0.4741; 0.0005; 0.0171; 4.40; 0.01; 0.24; 7.55; 0.02; 0.49; 0.00; 0.00; 0.00; 0; 0.1520; 0.0001; 0.0023
9; 1.0000; 0.0000; 0.0000; 0.0000; 0.0208; -0.0300; 0.0065; 0.2053; 81.15; 1.43; 45.21; 81.15; 1.43; 45.21; 0.5194; 0.0004; 0.0137; 0.4726; 0.0006; 0.0178; 4.38; 0.01; 0.25; 7.55; 0.02; 0.51; 0.00; 0.00; 0.00; 0; 0.1527; 0.0001; 0.0028
10; 0.9980; 0.0014; 0.0020; 0.0014; 0.0208; -0.0426; 0.0074; 0.2328; 79.01; 1.46; 46.02; 78.86; 1.46; 46.08; 0.5197; 0.0005; 0.0145; 0.4711; 0.0006; 0.0183; 4.35; 0.01; 0.28; 7.54; 0.02; 0.54; 10.00; 0.00; 0.00; 0; 0.1533; 0.0001; 0.0035
11; 0.9980; 0.0014; 0.0000; 0.0000; 0.0208; -0.0450; 0.0071; 0.2246; 76.73; 1.49; 46.92; 76.59; 1.49; 46.98; 0.5195; 0.0005; 0.0156; 0.4700; 0.0006; 0.0187; 4.32; 0.01; 0.30; 7.54; 0.02; 0.56; 10.00; 0.00; 0.00; 0; 0.1540; 0.0001; 0.0038
12; 0.9980; 0.0014; 0.0010; 0.0010; 0.0208; -0.0348; 0.0065; 0.2063; 74.52; 1.46; 46.15; 74.37; 1.46; 46.21; 0.5195; 0.0005; 0.0162; 0.4684; 0.0006; 0.0193; 4.29; 0.01; 0.33; 7.53; 0.02; 0.59; 10.67; 0.67; 1.15; 0; 0.1547; 0.0001; 0.0036
13; 0.9990; 0.0010; 0.0000; 0.0000; 0.0208; -0.0445; 0.0073; 0.2292; 72.25; 1.48; 46.87; 72.18; 1.48; 46.89; 0.5192; 0.0005; 0.0173; 0.4680; 0.0006; 0.0203; 4.26; 0.01; 0.34; 7.52; 0.02; 0.61; 10.67; 0.67; 1.15; 0; 0.1555; 0.0001; 0.0043
14; 0.9980; 0.0014; 0.0010; 0.0010; 0.0208; -0.0488; 0.0071; 0.2247; 70.20; 1.49; 47.18; 70.07; 1.49; 47.23; 0.5183; 0.0006; 0.0190; 0.4677; 0.0007; 0.0217; 4.22; 0.01; 0.36; 7.50; 0.02; 0.64; 11.50; 0.96; 1.91; 0; 0.1563; 0.0002; 0.0053
15; 0.9960; 0.0020; 0.0020; 0.0014; 0.0208; -0.0414; 0.0070; 0.2216; 68.40; 1.50; 47.34; 68.14; 1.50; 47.42; 0.5178; 0.0006; 0.0198; 0.4667; 0.0007; 0.0222; 4.19; 0.01; 0.38; 7.49; 0.02; 0.65; 12.67; 0.95; 2.34; 0; 0.1571; 0.0002; 0.0063
16; 0.9980; 0.0014; 0.0000; 0.0000; 0.0208; -0.0423; 0.0069; 0.2176; 66.60; 1.50; 47.52; 66.47; 1.50; 47.56; 0.5164; 0.0007; 0.0228; 0.4667; 0.0007; 0.0228; 4.16; 0.01; 0.41; 7.48; 0.02; 0.66; 12.67; 0.95; 2.34; 0; 0.1580; 0.0002; 0.0066
17; 0.9930; 0.0026; 0.0050; 0.0022; 0.0208; -0.0445; 0.0070; 0.2199; 64.84; 1.49; 46.81; 64.40; 1.48; 46.94; 0.5152; 0.0008; 0.0268; 0.4663; 0.0007; 0.0232; 4.12; 0.01; 0.44; 7.46; 0.02; 0.69; 14.64; 0.85; 2.80; 0; 0.1590; 0.0003; 0.0088
18; 0.9890; 0.0033; 0.0040; 0.0020; 0.0208; -0.0448; 0.0069; 0.2174; 62.91; 1.46; 45.85; 62.24; 1.46; 46.04; 0.5127; 0.0013; 0.0415; 0.4684; 0.0013; 0.0412; 4.08; 0.02; 0.52; 7.42; 0.03; 0.84; 15.53; 0.73; 2.83; 0; 0.1589; 0.0004; 0.0115
19; 0.9850; 0.0038; 0.0050; 0.0022; 0.0208; -0.0602; 0.0073; 0.2297; 60.22; 1.42; 44.67; 59.34; 1.42; 44.90; 0.5108; 0.0014; 0.0444; 0.4687; 0.0013; 0.0415; 4.04; 0.02; 0.55; 7.39; 0.03; 0.89; 16.40; 0.64; 2.87; 0; 0.1600; 0.0004; 0.0120
20; 0.9790; 0.0045; 0.0050; 0.0022; 0.0208; -0.0513; 0.0077; 0.2396; 58.33; 1.40; 43.81; 57.13; 1.39; 44.11; 0.5087; 0.0015; 0.0475; 0.4694; 0.0013; 0.0425; 4.00; 0.02; 0.58; 7.37; 0.03; 0.88; 17.12; 0.59; 2.95; 0; 0.1611; 0.0004; 0.0125
21; 0.9750; 0.0049; 0.0040; 0.0020; 0.0208; -0.0615; 0.0077; 0.2394; 56.19; 1.39; 43.47; 54.83; 1.38; 43.76; 0.5061; 0.0017; 0.0546; 0.4718; 0.0016; 0.0505; 3.95; 0.02; 0.62; 7.33; 0.03; 0.95; 17.66; 0.57; 3.05; 0; 0.1620; 0.0005; 0.0164
22; 0.9690; 0.0055; 0.0050; 0.0022; 0.0208; -0.0612; 0.0078; 0.2426; 54.54; 1.37; 42.70; 52.91; 1.36; 43.02; 0.5032; 0.0019; 0.0608; 0.4728; 0.0018; 0.0568; 3.91; 0.02; 0.67; 7.29; 0.03; 1.03; 18.29; 0.55; 3.21; 0; 0.1625; 0.0006; 0.0183
23; 0.9640; 0.0059; 0.0130; 0.0036; 0.0208; -0.0561; 0.0079; 0.2453; 52.94; 1.36; 42.35; 51.09; 1.35; 42.67; 0.4993; 0.0022; 0.0687; 0.4741; 0.0020; 0.0645; 3.85; 0.02; 0.71; 7.25; 0.04; 1.13; 19.60; 0.50; 3.46; 0; 0.1630; 0.0007; 0.0215
24; 0.9510; 0.0068; 0.0120; 0.0034; 0.0208; -0.0742; 0.0076; 0.2347; 50.76; 1.33; 40.96; 48.35; 1.31; 41.33; 0.4951; 0.0024; 0.0755; 0.4758; 0.0022; 0.0691; 3.79; 0.02; 0.77; 7.21; 0.04; 1.22; 20.49; 0.46; 3.56; 0; 0.1630; 0.0007; 0.0218
25; 0.9400; 0.0075; 0.0160; 0.0040; 0.0208; -0.0749; 0.0088; 0.2703; 49.01; 1.34; 40.94; 46.16; 1.31; 41.27; 0.4902; 0.0027; 0.0843; 0.4789; 0.0025; 0.0803; 3.72; 0.03; 0.83; 7.14; 0.04; 1.38; 21.45; 0.42; 3.66; 0; 0.1628; 0.0008; 0.0251
26; 0.9390; 0.0076; 0.0070; 0.0026; 0.0208; -0.0672; 0.0089; 0.2716; 47.12; 1.33; 40.68; 44.31; 1.29; 40.94; 0.4834; 0.0031; 0.0968; 0.4844; 0.0030; 0.0949; 3.65; 0.03; 0.91; 7.05; 0.05; 1.53; 21.84; 0.41; 3.72; 0; 0.1623; 0.0009; 0.0299
27; 0.9210; 0.0085; 0.0160; 0.0040; 0.0208; -0.0815; 0.0087; 0.2633; 44.90; 1.27; 38.63; 41.44; 1.23; 38.91; 0.4776; 0.0034; 0.1067; 0.4899; 0.0034; 0.1065; 3.59; 0.03; 0.97; 6.95; 0.05; 1.67; 22.68; 0.39; 3.91; 0; 0.1620; 0.0011; 0.0339
28; 0.9120; 0.0090; 0.0130; 0.0036; 0.0208; -0.0661; 0.0082; 0.2478; 43.41; 1.28; 38.71; 39.68; 1.23; 38.88; 0.4722; 0.0036; 0.1126; 0.4923; 0.0035; 0.1117; 3.52; 0.03; 1.00; 6.90; 0.05; 1.72; 23.31; 0.38; 4.05; 0; 0.1623; 0.0011; 0.0358
29; 0.8960; 0.0097; 0.0120; 0.0034; 0.0208; -0.0776; 0.0085; 0.2542; 42.30; 1.27; 37.94; 38.01; 1.20; 38.06; 0.4662; 0.0037; 0.1168; 0.4944; 0.0037; 0.1155; 3.45; 0.03; 1.04; 6.83; 0.06; 1.77; 23.86; 0.38; 4.20; 0; 0.1627; 0.0012; 0.0382
30; 0.8730; 0.0105; 0.0250; 0.0049; 0.0208; -0.0725; 0.0088; 0.2590; 41.60; 1.29; 38.09; 36.44; 1.20; 38.07; 0.4588; 0.0039; 0.1242; 0.4998; 0.0039; 0.1238; 3.38; 0.03; 1.09; 6.76; 0.06; 1.87; 24.90; 0.37; 4.47; 0; 0.1627; 0.0013; 0.0411
31; 0.8580; 0.0110; 0.0180; 0.0042; 0.0208; -0.0798; 0.0094; 0.2746; 39.82; 1.26; 36.80; 34.30; 1.16; 36.69; 0.4498; 0.0043; 0.1352; 0.5089; 0.0043; 0.1354; 3.29; 0.04; 1.15; 6.64; 0.06; 2.03; 25.56; 0.36; 4.63; 0; 0.1615; 0.0014; 0.0455
32; 0.8420; 0.0115; 0.0190; 0.0043; 0.0208; -0.0783; 0.0090; 0.2619; 38.19; 1.23; 35.62; 32.31; 1.12; 35.39; 0.4429; 0.0045; 0.1429; 0.5151; 0.0046; 0.1451; 3.22; 0.04; 1.19; 6.51; 0.07; 2.14; 26.22; 0.35; 4.80; 0; 0.1611; 0.0016; 0.0496
33; 0.8300; 0.0119; 0.0190; 0.0043; 0.0208; -0.0848; 0.0095; 0.2730; 36.22; 1.18; 34.05; 30.21; 1.07; 33.74; 0.4355; 0.0047; 0.1493; 0.5213; 0.0049; 0.1536; 3.14; 0.04; 1.22; 6.45; 0.07; 2.26; 26.85; 0.35; 4.98; 0; 0.1603; 0.0017; 0.0528
34; 0.8090; 0.0124; 0.0200; 0.0044; 0.0208; -0.0722; 0.0091; 0.2590; 35.12; 1.16; 32.87; 28.59; 1.03; 32.49; 0.4270; 0.0049; 0.1561; 0.5268; 0.0051; 0.1623; 3.06; 0.04; 1.26; 6.32; 0.07; 2.35; 27.49; 0.35; 5.17; 0; 0.1596; 0.0018; 0.0563
35; 0.7880; 0.0129; 0.0260; 0.0050; 0.0208; -0.0844; 0.0095; 0.2665; 33.79; 1.15; 32.24; 26.80; 1.00; 31.63; 0.4179; 0.0051; 0.1617; 0.5321; 0.0053; 0.1682; 2.98; 0.04; 1.30; 6.23; 0.08; 2.43; 28.27; 0.34; 5.41; 0; 0.1588; 0.0019; 0.0586
36; 0.7720; 0.0133; 0.0210; 0.0045; 0.0208; -0.0757; 0.0096; 0.2675; 32.33; 1.14; 31.65; 25.12; 0.97; 30.82; 0.4063; 0.0054; 0.1715; 0.5436; 0.0057; 0.1793; 2.89; 0.04; 1.35; 6.07; 0.08; 2.57; 28.87; 0.34; 5.59; 0; 0.1558; 0.0020; 0.0628
37; 0.7450; 0.0138; 0.0250; 0.0049; 0.0208; -0.1046; 0.0104; 0.2848; 31.45; 1.17; 31.90; 23.59; 0.97; 30.63; 0.3950; 0.0056; 0.1776; 0.5499; 0.0059; 0.1876; 2.79; 0.04; 1.38; 5.95; 0.08; 2.66; 29.56; 0.34; 5.81; 0; 0.1536; 0.0021; 0.0659
38; 0.7100; 0.0143; 0.0300; 0.0054; 0.0208; -0.0747; 0.0105; 0.2811; 31.04; 1.18; 31.41; 22.26; 0.94; 29.83; 0.3853; 0.0058; 0.1837; 0.5584; 0.0062; 0.1969; 2.70; 0.04; 1.41; 5.79; 0.09; 2.75; 30.33; 0.33; 6.05; 0; 0.1510; 0.0022; 0.0682
39; 0.6870; 0.0147; 0.0280; 0.0052; 0.0208; -0.0915; 0.0097; 0.2528; 30.03; 1.17; 30.71; 20.85; 0.91; 28.86; 0.3734; 0.0061; 0.1914; 0.5712; 0.0065; 0.2066; 2.61; 0.05; 1.45; 5.67; 0.09; 2.89; 31.02; 0.33; 6.26; 0; 0.1480; 0.0023; 0.0722
40; 0.6630; 0.0149; 0.0310; 0.0055; 0.0208; -0.0837; 0.0107; 0.2763; 29.53; 1.22; 31.40; 19.82; 0.92; 28.97; 0.3625; 0.0062; 0.1970; 0.5827; 0.0068; 0.2146; 2.52; 0.05; 1.48; 5.50; 0.09; 2.98; 31.74; 0.33; 6.48; 0; 0.1457; 0.0024; 0.0760
41; 0.6340; 0.0152; 0.0300; 0.0054; 0.0208; -0.0817; 0.0104; 0.2616; 29.10; 1.24; 31.23; 18.70; 0.90; 28.39; 0.3506; 0.0064; 0.2015; 0.5923; 0.0070; 0.2225; 2.42; 0.05; 1.50; 5.32; 0.10; 3.06; 32.41; 0.33; 6.69; 0; 0.1430; 0.0025; 0.0792
42; 0.6080; 0.0154; 0.0300; 0.0054; 0.0208; -0.0957; 0.0114; 0.2803; 28.12; 1.25; 30.79; 17.33; 0.87; 27.52; 0.3372; 0.0065; 0.2066; 0.6049; 0.0073; 0.2294; 2.32; 0.05; 1.52; 5.13; 0.10; 3.12; 33.06; 0.33; 6.89; 0; 0.1402; 0.0026; 0.0827
43; 0.5860; 0.0156; 0.0250; 0.0049; 0.0208; -0.0895; 0.0112; 0.2701; 27.28; 1.24; 30.11; 16.21; 0.84; 26.55; 0.3242; 0.0067; 0.2115; 0.6190; 0.0075; 0.2365; 2.22; 0.05; 1.54; 4.93; 0.10; 3.19; 33.59; 0.33; 7.07; 0; 0.1363; 0.0027; 0.0863
44; 0.5560; 0.0157; 0.0160; 0.0040; 0.0208; -0.0858; 0.0111; 0.2608; 26.82; 1.23; 28.89; 15.14; 0.80; 25.20; 0.3096; 0.0068; 0.2158; 0.6339; 0.0077; 0.2423; 2.12; 0.05; 1.56; 4.75; 0.10; 3.27; 33.93; 0.33; 7.19; 0; 0.1320; 0.0028; 0.0894
